bin_left,bin_right,count
5.61773e-14,1.47615e-12,53
1.47615e-12,2.89613e-12,2
2.89613e-12,4.3161e-12,3
4.3161e-12,5.73608e-12,3
5.73608e-12,7.15605e-12,2
7.15605e-12,8.57603e-12,0
8.57603e-12,9.996e-12,0
9.996e-12,1.1416e-11,0
1.1416e-11,1.2836e-11,0
1.2836e-11,1.42559e-11,0
1.42559e-11,1.56759e-11,0
1.56759e-11,1.70959e-11,0
1.70959e-11,1.85159e-11,0
1.85159e-11,1.99358e-11,0
1.99358e-11,2.13558e-11,0
2.13558e-11,2.27758e-11,0
2.27758e-11,2.41958e-11,0
2.41958e-11,2.56157e-11,0
2.56157e-11,2.70357e-11,0
2.70357e-11,2.84557e-11,0
2.84557e-11,2.98757e-11,0
2.98757e-11,3.12956e-11,0
3.12956e-11,3.27156e-11,0
3.27156e-11,3.41356e-11,0
3.41356e-11,3.55556e-11,1
