bin_left,bin_right,count
1.57652e-14,4.66149e-13,60
4.66149e-13,9.16534e-13,1
9.16534e-13,1.36692e-12,1
1.36692e-12,1.8173e-12,1
1.8173e-12,2.26769e-12,0
2.26769e-12,2.71807e-12,0
2.71807e-12,3.16845e-12,0
3.16845e-12,3.61884e-12,0
3.61884e-12,4.06922e-12,0
4.06922e-12,4.51961e-12,0
4.51961e-12,4.96999e-12,0
4.96999e-12,5.42038e-12,0
5.42038e-12,5.87076e-12,0
5.87076e-12,6.32114e-12,0
6.32114e-12,6.77153e-12,0
6.77153e-12,7.22191e-12,0
7.22191e-12,7.6723e-12,0
7.6723e-12,8.12268e-12,0
8.12268e-12,8.57306e-12,0
8.57306e-12,9.02345e-12,0
9.02345e-12,9.47383e-12,0
9.47383e-12,9.92422e-12,0
9.92422e-12,1.03746e-11,0
1.03746e-11,1.0825e-11,0
1.0825e-11,1.12754e-11,1
