bin_left,bin_right,count
1.55431e-14,2.50195e-13,58
2.50195e-13,4.84848e-13,3
4.84848e-13,7.195e-13,1
7.195e-13,9.54152e-13,0
9.54152e-13,1.1888e-12,0
1.1888e-12,1.42346e-12,0
1.42346e-12,1.65811e-12,0
1.65811e-12,1.89276e-12,0
1.89276e-12,2.12741e-12,0
2.12741e-12,2.36207e-12,0
2.36207e-12,2.59672e-12,0
2.59672e-12,2.83137e-12,0
2.83137e-12,3.06602e-12,0
3.06602e-12,3.30068e-12,0
3.30068e-12,3.53533e-12,0
3.53533e-12,3.76998e-12,0
3.76998e-12,4.00463e-12,0
4.00463e-12,4.23928e-12,0
4.23928e-12,4.47394e-12,0
4.47394e-12,4.70859e-12,0
4.70859e-12,4.94324e-12,0
4.94324e-12,5.17789e-12,0
5.17789e-12,5.41255e-12,0
5.41255e-12,5.6472e-12,0
5.6472e-12,5.88185e-12,2
