function,backend,samples,mean_abs_err,max_abs_err,containment_rate,mean_width,time_ms,notes,sweep_sample,sweep_seed,wall_s,peak_rss_mb,run_dir
exp,jax_adaptive,64,9.33424e-13,3.20188e-12,0,3.73357e-06,8.06542,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
exp,jax_rigorous,64,9.33424e-13,3.20188e-12,0,3.73357e-06,2.42782,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
exp,scipy,64,9.33414e-13,3.20188e-12,1,,0.005294,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
exp,jax_point,64,9.33424e-13,3.20188e-12,1,,2.13213,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
exp,mpmath,64,9.33413e-13,3.20188e-12,1,,0.563722,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
exp,boost,64,9.33414e-13,3.20188e-12,1,,13.5357,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,c_arb,64,,,,1.2989e-06,0.176333,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,jax_basic,64,7.4173e-17,2.22045e-16,0,1.2989e-06,5.21707,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,jax_adaptive,64,3.14073e-13,4.99822e-13,0,1.2989e-06,2.484,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,jax_rigorous,64,3.14073e-13,4.99822e-13,0,1.2989e-06,2.26641,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,scipy,64,3.14068e-13,4.99822e-13,1,,0.009379,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,jax_point,64,3.14073e-13,4.99822e-13,1,,2.57455,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,mpmath,64,3.14068e-13,4.99822e-13,1,,2.13807,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sin,boost,64,3.14068e-13,4.99822e-13,1,,10.4364,,64,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_64_seed_1
sqrt,c_arb,128,,,,9.64562e-07,0.185802,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,jax_basic,128,1.34441e-17,2.22045e-16,0,9.64562e-07,2.27082,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,jax_adaptive,128,6.58087e-13,4.12916e-11,0,9.64563e-07,3.66438,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,jax_rigorous,128,6.58087e-13,4.12916e-11,0,9.64564e-07,5.34832,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,scipy,128,6.58087e-13,4.12916e-11,1,,0.003509,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,jax_point,128,6.58087e-13,4.12916e-11,1,,2.39358,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,mpmath,128,6.58087e-13,4.12916e-11,1,,0.740565,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,boost,128,6.58087e-13,4.12916e-11,1,,11.5765,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,c_arb,128,,,,1.28034e-06,0.261164,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,jax_basic,128,6.51877e-17,2.22045e-16,0,1.28034e-06,3.75226,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,jax_adaptive,128,3.26048e-13,5.00044e-13,0,1.28035e-06,4.13135,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,jax_rigorous,128,3.26048e-13,5.00044e-13,0,1.28035e-06,2.08589,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,scipy,128,3.26044e-13,5.00044e-13,1,,0.00938,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,jax_point,128,3.26048e-13,5.00044e-13,1,,2.15122,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,mpmath,128,3.26044e-13,5.00044e-13,1,,2.08775,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cos,boost,128,3.26044e-13,5.00044e-13,1,,9.57184,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,c_arb,128,,,,2.31712e-06,0.153064,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,jax_basic,128,4.64106e-17,2.22045e-16,0,2.31712e-06,3.24649,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,jax_adaptive,128,1.68849e-12,4.91394e-11,0,2.31712e-06,2.47565,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,jax_rigorous,128,1.68849e-12,4.91394e-11,0,2.31713e-06,3.67416,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,scipy,128,1.68849e-12,4.91394e-11,1,,0.008049,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,jax_point,128,1.68849e-12,4.91394e-11,1,,5.1068,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,mpmath,128,1.68849e-12,4.91394e-11,1,,2.21097,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
log,boost,128,1.68849e-12,4.91394e-11,1,,9.70144,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,c_arb,128,,,,3.45027e-06,0.135732,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,jax_basic,128,4.17418e-17,4.44089e-16,0,3.45027e-06,3.63991,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,jax_adaptive,128,6.34415e-13,1.77725e-12,0,3.45027e-06,3.37897,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,jax_rigorous,128,6.34415e-13,1.77725e-12,0,3.45027e-06,2.72583,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,scipy,128,6.34414e-13,1.77725e-12,1,,0.01652,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,jax_point,128,6.34415e-13,1.77725e-12,1,,2.71461,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,mpmath,128,6.34405e-13,1.77725e-12,1,,2.98115,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sinh,boost,128,6.34414e-13,1.77725e-12,1,,12.7951,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,c_arb,128,,,,2.87854e-06,0.163493,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,jax_basic,128,5.08491e-17,4.44089e-16,0,2.87854e-06,2.84804,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,jax_adaptive,128,9.78014e-13,5.30709e-12,0,2.87854e-06,3.10318,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,jax_rigorous,128,9.78014e-13,5.30709e-12,0,2.87855e-06,3.74629,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,scipy,128,9.77997e-13,5.30687e-12,1,,0.008126,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,jax_point,128,9.78014e-13,5.30709e-12,1,,6.48175,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,mpmath,128,9.77997e-13,5.30687e-12,1,,1.7096,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tan,boost,128,9.77997e-13,5.30687e-12,1,,11.2873,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,c_arb,128,,,,2.89178e-06,0.121452,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,jax_basic,128,1.73472e-17,4.44089e-16,0,2.89178e-06,2.98736,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,jax_adaptive,128,9.29945e-13,1.82165e-12,0,2.89178e-06,8.20316,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,jax_rigorous,128,9.29945e-13,1.82165e-12,0,2.89179e-06,3.39542,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,scipy,128,9.2994e-13,1.82165e-12,1,,0.006295,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,jax_point,128,9.29945e-13,1.82165e-12,1,,3.43856,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,mpmath,128,9.29954e-13,1.8221e-12,1,,1.22053,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
cosh,boost,128,9.2994e-13,1.82165e-12,1,,12.2439,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,c_arb,128,,,,1.01142e-06,0.213001,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,jax_basic,128,6.88739e-17,2.22045e-16,0,1.01142e-06,2.64463,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,jax_adaptive,128,2.41345e-13,3.84914e-13,0,1.01142e-06,2.55445,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,jax_rigorous,128,2.41345e-13,3.84914e-13,0,1.01142e-06,2.48542,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,scipy,128,2.41337e-13,3.84803e-13,1,,0.004578,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,jax_point,128,2.41345e-13,3.84914e-13,1,,2.56916,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,mpmath,128,2.4134e-13,3.84803e-13,1,,1.94001,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
tanh,boost,128,2.41339e-13,3.84803e-13,1,,23.9717,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,c_arb,128,,,,3.3772e-06,3.99609,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,jax_basic,128,1.2078e-16,1.77636e-15,0,3.3772e-06,2.75879,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,jax_adaptive,128,8.44298e-13,3.28626e-12,0,3.3772e-06,2.9931,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,jax_rigorous,128,8.44298e-13,3.28626e-12,0,3.3772e-06,7.08416,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,scipy,128,8.443e-13,3.28626e-12,1,,0.005709,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,jax_point,128,8.44298e-13,3.28626e-12,1,,2.87324,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,mpmath,128,8.443e-13,3.28626e-12,1,,3.39983,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
exp,boost,128,8.443e-13,3.28626e-12,1,,11.8165,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,c_arb,128,,,,1.22201e-06,0.219092,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,jax_basic,128,6.78982e-17,2.22045e-16,0,1.22201e-06,6.68264,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,jax_adaptive,128,3.37712e-13,4.99933e-13,0,1.22201e-06,4.12666,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,jax_rigorous,128,3.37712e-13,4.99933e-13,0,1.22201e-06,3.57957,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,scipy,128,3.37713e-13,4.99933e-13,1,,0.007649,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,jax_point,128,3.37712e-13,4.99933e-13,1,,3.41207,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,mpmath,128,3.37713e-13,4.99933e-13,1,,4.49078,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sin,boost,128,3.37713e-13,4.99933e-13,1,,13.2737,,128,0,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_0
sqrt,c_arb,128,,,,9.1826e-07,0.202886,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sqrt,jax_basic,128,1.92988e-17,2.22045e-16,0,9.1826e-07,2.51447,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sqrt,jax_adaptive,128,4.53382e-13,2.0626e-11,0,9.18261e-07,3.31248,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sqrt,jax_rigorous,128,4.53382e-13,2.0626e-11,0,9.18262e-07,3.6643,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sqrt,scipy,128,4.53382e-13,2.0626e-11,1,,0.002831,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sqrt,jax_point,128,4.53382e-13,2.0626e-11,1,,2.39514,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sqrt,mpmath,128,4.53382e-13,2.0626e-11,1,,2.42977,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sqrt,boost,128,4.53382e-13,2.0626e-11,1,,14.8662,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,c_arb,128,,,,1.33681e-06,0.160688,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,jax_basic,128,6.19147e-17,2.22045e-16,0,1.33681e-06,2.06672,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,jax_adaptive,128,3.00711e-13,5.00044e-13,0,1.33681e-06,2.06618,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,jax_rigorous,128,3.00711e-13,5.00044e-13,0,1.33681e-06,3.44934,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,scipy,128,3.00706e-13,5.00044e-13,1,,0.013247,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,jax_point,128,3.00711e-13,5.00044e-13,1,,3.56883,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,mpmath,128,3.00706e-13,5.00044e-13,1,,1.61874,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cos,boost,128,3.00706e-13,5.00044e-13,1,,15.4654,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,c_arb,128,,,,2.70104e-06,0.18597,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,jax_basic,128,3.51282e-17,2.22045e-16,0,2.70104e-06,3.48303,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,jax_adaptive,128,2.03089e-12,4.28932e-11,0,2.70104e-06,2.15366,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,jax_rigorous,128,2.03089e-12,4.28932e-11,0,2.70105e-06,6.87069,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,scipy,128,2.03089e-12,4.28932e-11,1,,0.010914,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,jax_point,128,2.03089e-12,4.28932e-11,1,,5.57612,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,mpmath,128,2.03089e-12,4.28932e-11,1,,7.38069,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
log,boost,128,2.03089e-12,4.28932e-11,1,,10.702,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,c_arb,128,,,,3.53682e-06,0.191474,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,jax_basic,128,4.03323e-17,4.44089e-16,0,3.53682e-06,3.41513,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,jax_adaptive,128,6.69136e-13,1.79767e-12,0,3.53682e-06,2.51037,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,jax_rigorous,128,6.69136e-13,1.79767e-12,0,3.53682e-06,2.71272,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,scipy,128,6.69134e-13,1.79767e-12,1,,0.00797,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,jax_point,128,6.69136e-13,1.79767e-12,1,,4.03871,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,mpmath,128,6.69127e-13,1.79767e-12,1,,3.89761,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
sinh,boost,128,6.69134e-13,1.79767e-12,1,,9.66024,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,c_arb,128,,,,3.01679e-06,0.12607,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,jax_basic,128,5.21298e-17,4.44089e-16,0,3.01679e-06,3.87258,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,jax_adaptive,128,1.10197e-12,5.12879e-12,0,3.01679e-06,2.59507,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,jax_rigorous,128,1.10197e-12,5.12879e-12,0,3.01679e-06,4.68742,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,scipy,128,1.10194e-12,5.12856e-12,1,,0.018461,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,jax_point,128,1.10197e-12,5.12879e-12,1,,3.47563,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,mpmath,128,1.10194e-12,5.12856e-12,1,,1.86886,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
tan,boost,128,1.10194e-12,5.12856e-12,1,,7.96758,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cosh,c_arb,128,,,,2.88214e-06,0.134744,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cosh,jax_basic,128,2.94903e-17,4.44089e-16,0,2.88214e-06,7.80334,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cosh,jax_adaptive,128,9.19037e-13,1.8705e-12,0,2.88214e-06,2.84618,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cosh,jax_rigorous,128,9.19037e-13,1.8705e-12,0,2.88215e-06,1.90688,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cosh,scipy,128,9.19037e-13,1.8705e-12,1,,0.006979,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cosh,jax_point,128,9.19037e-13,1.8705e-12,1,,2.29709,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
cosh,mpmath,128,9.1905e-13,1.8705e-12,1,,1.29794,,128,1,47.673947,1130.214844,/home/phili/projects/arbplusJAX/examples/outputs/example_core_scalar_surface/gpu_profile/samples_128_seed_1
